,company_name,company_brand,company_halal_status,company_address,city,state,halal_expiry_date,company_info_url,category,subcategory,scraped_at
6182,BANANABRO D'PULZE(HTFU RESTAURANTS SDN. BHD. ),,Halal,"
			 			 LG-09, Dâ€™PULZE SHOPPING CENTRE, PERSIARAN MULTIMEDIA 63000, Sepang Selangor",Sepang,Selangor,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465086
6183,BANANABRO IOI MALL PUCHONG(HTFU RESTAURANTS SDN. BHD. ),,Halal,"
			 			 S13-S16, 2ND FLOOR, IOI MALL, JALAN PUCHONG BANDAR PUCHONG JAYA 47170, Petaling Selangor",Puchong,Selangor,15/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465227
6184,BANANABRO IPC SHOPPING CENTRE(HTFU RESTAURANTS SDN. BHD. ),BANANABRO,Halal,"
			 			 LG1.13, LOWER GROUND 1, IPC SHOPPING CENTRE,2 Mutiara Damansara, 47800, Kuala Selangor Selangor",Kuala Selangor,Selangor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465358
6185,BANANABRO PARADIGM MALL(HTFU RESTAURANTS SDN. BHD. ),BANANABRO,Halal,"
			 			 LG-23A, JALAN SS 7/26A, SS 7 47301, Petaling Selangor",Petaling,Selangor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465488
6186,BANANABRO SETIA CITY MALL(HTFU RESTAURANTS SDN. BHD. ),BANANABRO,Halal,"
			 			 LG- 071 & 072 7 PERSIARAN SETIA DAGANG , BANDARA SETIA ALAM, SEK U13, SETIA CITY, 40170 SHAH ALAM,SELANGOR 40170, Petaling Selangor",Shah Alam,Selangor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465611
6187,BANANABRO SRI GOMBAK (HTFU RESTAURANTS SDN. BHD. ),BANANABRO,Halal,"
			 			 NO. 103-G, 1, JALAN PRIMA SG 3/2, PRIMA SRI GOMBAK 68100, Gombak Selangor",Gombak,Selangor,15/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465749
6188,BANANABRO SUNWAY PYRAMID(HTFU RESTAURANTS SDN. BHD. ),,Halal,"
			 			 LG2.85, LOWER GRAND TWO, SUNWAY PYRAMID, 3, JALAN PJS 11/15, BANDAR SUNWAY,  47500, Petaling Selangor",Petaling,Selangor,31/08/2025,directory/slm_viewdetail.php?comp_code=COMP-20190218-092943&type=P,PE,PE,2024-12-30 11:19:51.465887
6189,HUMBLE FOOD HOLDINGS SDN BHD(HUMBLE FOOD HOLDINGS SDN BHD),,Halal,"
			 			 14, JALAN PJU 1A/8 TAMAN PERINDUSTRIAN JAYA, ARA DAMANSARA 47301, Petaling Selangor",Petaling,Selangor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20220726-201534&type=P,PE,PE,2024-12-30 11:19:51.466024
6190,I AM GEPREK BENSU SEKSYEN 7 SHAH ALAM(I AM GEPREK BENSU SDN. BHD.),,Halal,"
			 			 NO. QG-39, TINGKAT BAWAH, BLOK Q, JALAN PLUMBUM U 7/U, PUSAT KOMERSIAL, SEKSYEN 7 40000, Petaling Selangor",Petaling,Selangor,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20220219-130723&type=P,PE,PE,2024-12-30 11:19:51.466166
6191,VIEW CAFE KITCHEN(I-R&D SDN BHD),BEST WESTERN I-CITY HOTEL,Halal,"
			 			 NO 6, PERSIARAN MULTIMEDIA SEKSYEN 7 SHAH ALAM 40000, Petaling Selangor",Shah Alam,Selangor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20141204-170626&type=P,PE,PE,2024-12-30 11:19:51.466299
6192,RESTORAN IDCC SHAH ALAM(IDEAL CONVENTION CENTRE SDN. BHD.),RESTORAN IDCC SHAH ALAM,Halal,"
			 			 G-01 IDCC SHAH ALAM JALAN PAHAT L 15/L SEKSYEN 15,  40200,  Tiada Maklumat Daerah Selangor",Shah Alam,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20160728-074004&type=P,PE,PE,2024-12-30 11:19:51.466434
6193,IJEON FOOD SERVICES (M) SDN BHD(IJEON FOODSERVICE (M) SDN BHD),Tuk Tuk Malaysia,Halal,"
			 			 LOT 1967. JALAN SS 9A/17 PETALING JAYA SELANGOR DARUL EHSAN 47301, Petaling Selangor",Petaling Jaya,Selangor,31/03/2026,directory/slm_viewdetail.php?comp_code=COMP-20090311-030606&type=P,PE,PE,2024-12-30 11:19:51.466569
6194,INDIA GATE CENTRE KITCHEN SDN. BHD(INDIA GATE CENTRE KITCHEN SDN. BHD.),,Halal,"
			 			 P2-02, P2-03, P2-05, P2-12, P2-13,  Shaftsbury Square, Persiaran Jalan Multimedia 6 63000, Sepang Selangor",Sepang,Selangor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20191001-141148&type=P,PE,PE,2024-12-30 11:19:51.466708
6195,BANQUET KITCHEN(IOI BUSINESS HOTEL SDN BHD),Four Points by Sheraton Puchong,Halal,"
			 			 FOUR POINTS BY SHERATON PUCHONG 1201, Tower 3, Puchong Financial Corporate (PFCC) Jalan Puteri 1/2, Bandar Puteri 47100, Petaling Selangor",Puchong,Selangor,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20170602-131804&type=P,PE,PE,2024-12-30 11:19:51.466855
6196,BUTCHERY KITCHEN(IOI BUSINESS HOTEL SDN BHD),Four Points by Sheraton Puchong,Halal,"
			 			 FOUR POINTS BY SHERATON PUCHONG 1201, Tower 3, Puchong Financial Corporate Center (PFCC) Jalan Puteri 1/2,  47100, Petaling Selangor",Puchong,Selangor,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20170602-131804&type=P,PE,PE,2024-12-30 11:19:51.467006
6197,COLD KITCHEN(IOI BUSINESS HOTEL SDN BHD),Four Points by Sheraton Puchong,Halal,"
			 			 FOUR POINTS BY SHERATON PUCHONG 1201, Tower 3, Puchong Financial Corporate Center (PFCC) Jalan Puteri 1/2, Bandar Puteri 47100, Petaling Selangor",Puchong,Selangor,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20170602-131804&type=P,PE,PE,2024-12-30 11:19:51.467157
6198,GARDEMANGER KITCHEN (IOI BUSINESS HOTEL SDN BHD),Four Points by Sheraton Puchong,Halal,"
			 			 FOUR POINTS BY SHERATON PUCHONG 1201, Tower 3, Puchong Financial Corporate Center (PFCC) Jalan Puteri 1/2, Bandar Puteri 47100, Petaling Selangor",Puchong,Selangor,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20170602-131804&type=P,PE,PE,2024-12-30 11:19:51.467303
6199,MAIN KITCHEN (IOI BUSINESS HOTEL SDN BHD),Four Points by Sheraton Puchong,Halal,"
			 			 FOUR POINTS BY SHERATON PUCHONG 1201, Tower 3, Puchong Financial Corporate Center (PFCC) Jalan Puteri 1/2, Bandar Puteri 47100, Petaling Selangor",Puchong,Selangor,15/12/2025,directory/slm_viewdetail.php?comp_code=COMP-20170602-131804&type=P,PE,PE,2024-12-30 11:19:51.467448
6200,"BANQUET KITCHEN, LEVEL 1(IOI CITY HOTEL SDN BHD)",Le Meridien Putrajaya,Halal,"
			 			 LEBUH IRC, IOI RESORT CITY Putrajaya 62502, Sepang Selangor",Sepang,Selangor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20160723-135202&type=P,PE,PE,2024-12-30 11:19:52.451060
6201,"BUTCHER MEAT KITCHEN, LEVEL B3(IOI CITY HOTEL SDN BHD)",Le Meridien Putrajaya,Halal,"
			 			 LEBUH IRC, IOI RESORT CITY Putrajaya 62502, Sepang Selangor",Sepang,Selangor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20160723-135202&type=P,PE,PE,2024-12-30 11:19:52.451218
6202,"BUTCHER SEAFOOD KITCHEN, LEVEL B3(IOI CITY HOTEL SDN BHD)",Le Meridien Putrajaya,Halal,"
			 			 LEBUH IRC, IOI RESORT CITY Putrajaya 62502, Sepang Selangor",Sepang,Selangor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20160723-135202&type=P,PE,PE,2024-12-30 11:19:52.451363
6203,"COLD KITCHEN, LEVEL B3(IOI CITY HOTEL SDN BHD)",Le Meridien Putrajaya,Halal,"
			 			 LEBUH IRC, IOI RESORT CITY Putrajaya 62502, Sepang Selangor",Sepang,Selangor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20160723-135202&type=P,PE,PE,2024-12-30 11:19:52.451501
6204,"LATEST RECIPE KITCHEN, LEVEL G(IOI CITY HOTEL SDN BHD)",Le Meridien Putrajaya,Halal,"
			 			 LEBUH IRC,IOI RESORT CITY Putrajaya 62502, Sepang Selangor",Sepang,Selangor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20160723-135202&type=P,PE,PE,2024-12-30 11:19:52.451641
6205,"PASTRY KITCHEN, LEVEL B3(IOI CITY HOTEL SDN BHD)",Le Meridien Putrajaya,Halal,"
			 			 LEBUH IRC, RESORT  Putrajaya  62502, Sepang Selangor",Sepang,Selangor,31/10/2025,directory/slm_viewdetail.php?comp_code=COMP-20160723-135202&type=P,PE,PE,2024-12-30 11:19:52.451780
6206,RESTORAN THAI ORI SOUTH CITY PLAZA(J S T JAYA ENTERPRISE ),,Halal,"
			 			 G-03, GROUND FLOOR, SOUTH CITY PLAZA, TAMAN SERDANG PERDANA SEKSYEN 1, 43300 SERI KEMBANGAN, SELANGOR 43300, Hulu Langat Selangor",Hulu Langat,Selangor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20220903-045309&type=P,PE,PE,2024-12-30 11:19:52.451931
6207,RESTORAN THAI ORI SRI SERDANG(J S T JAYA ENTERPRISE ),,Halal,"
			 			 NO. 16A-1, JALAN 18/32, TMN SRI SERDANG,  43300 SERI KEMBANGAN, SELANGOR 43300, Hulu Langat Selangor",Hulu Langat,Selangor,15/04/2025,directory/slm_viewdetail.php?comp_code=COMP-20220903-045309&type=P,PE,PE,2024-12-30 11:19:52.452086
6208,J'JAFAAR CUISINE(J SIGNATURES HOLDING SDN BHD),J'JAFAAR CUISINE,Halal,"
			 			 PS-G-03, WISMA PJ5 SOHO NO 4B, JALAN SS5D/6,  KELANA JAYA 47301, Petaling Selangor",Petaling,Selangor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20230622-130540&type=P,PE,PE,2024-12-30 11:19:52.452302
6209,BANQUET KITCHEN(J&C HOMES HOTELS SDN BHD),SHERATON PETALING JAYA HOTEL,Halal,"
			 			 LEVEL 3D, LORONG UTARA C, PJS 52, 46200, Petaling Selangor",Petaling,Selangor,28/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20190225-102603&type=P,PE,PE,2024-12-30 11:19:52.452472
6210,COLD KITCHEN(J&C HOMES HOTELS SDN BHD),SHERATON PETALING JAYA HOTEL,Halal,"
			 			 LEVEL 3, LORONG UTARA C, PJS 52,  46200, Petaling Selangor",Petaling,Selangor,28/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20190225-102603&type=P,PE,PE,2024-12-30 11:19:52.452610
6211,PASTRY KITCHEN(J&C HOMES HOTELS SDN BHD),SHERATON PETALING JAYA HOTEL,Halal,"
			 			 LEVEL G, LORONG UTARA C, PJS 52,  46200, Petaling Selangor",Petaling,Selangor,28/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20190225-102603&type=P,PE,PE,2024-12-30 11:19:52.452746
6212,SEAFOOD & MEAT POULTRY PREPARATION ROOM(J&C HOMES HOTELS SDN BHD),SHERATON PETALING JAYA HOTEL,Halal,"
			 			 LEVEL G, LORONG UTARA C, PJS 52,  46200, Petaling Selangor",Petaling,Selangor,28/02/2026,directory/slm_viewdetail.php?comp_code=COMP-20190225-102603&type=P,PE,PE,2024-12-30 11:19:52.452874
6213,HOSPITAL KAJANG(JABATAN DIETETIK DAN SAJIAN HOSPITAL KAJANG),,Halal,"
			 			 JALAN SEMENYIH 43000, Hulu Langat Selangor",Semenyih,Selangor,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20230208-172850&type=P,PE,PE,2024-12-30 11:19:52.452997
6214,JABATAN DIETETIK DAN SAJIAN HOSPITAL TENGKU AMPUAN RAHIMAH KLANG(JABATAN DIETETIK DAN SAJIAN HOSPITAL TENGKU AMPUAN RAHIMAH KLANG),JABATAN DIETETIK DAN SAJIAN HOSPITAL TENGKU AMPUAN RAHIMAH KLANG,Halal,"
			 			 HOSPITAL TENGKU AMPUAN RAHIMAH KLANG JALAN LANGAT 41200, Klang Selangor",Klang,Selangor,30/11/2026,directory/slm_viewdetail.php?comp_code=COMP-20170705-145819&type=P,PE,PE,2024-12-30 11:19:52.453125
6215,SIZZLING KING(JAYA WOK (M) SDN BHD),,Halal,"
			 			 STALL 03 KM 440 KAWASAN REHAT & RAWAT RAWANG ARAH UTARA 48000, Gombak Selangor",Rawang,Selangor,15/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20200819-143045&type=P,PE,PE,2024-12-30 11:19:52.453256
6216,JEREMY'S CHICKS(JEREMY CHICKS RICE SDN BHD),JEREMY CHICKS,Halal,"
			 			 30, GROUND FLOOR, JALAN SS 15/4D 47500, Petaling Selangor",Petaling,Selangor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20221221-233352&type=P,PE,PE,2024-12-30 11:19:52.453386
6217,JFHC SDN BHD(JFHC SDN BHD),LUNA LUNA,Halal,"
			 			 SETIA CITY MALL, LOT LG-25&26, LOWER GROUND FLOOR, No. 7, Persiaran Setia Dagang, Bandar Setia Alam Seksyen U13, Shah Alam. 40170,  Tiada Maklumat Daerah Selangor",Shah Alam,Selangor,31/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20190410-074810&type=P,PE,PE,2024-12-30 11:19:52.453527
6218,BANQUET KITCHEN(JIWA PERANGSANG SDN BHD (GENO HOTEL)),GENO HOTEL,Halal,"
			 			 JALAN SUBANG MAS TAMAN SUBANG MAS 47620, Petaling Selangor",Petaling,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20151209-095421&type=P,PE,PE,2024-12-30 11:19:52.453671
6219,THE TASTE(JIWA PERANGSANG SDN BHD (GENO HOTEL)),GENO HOTEL,Halal,"
			 			 JALAN SUBANG MAS TAMAN SUBANG MAS 47600, Petaling Selangor",Petaling,Selangor,15/01/2025,directory/slm_viewdetail.php?comp_code=COMP-20151209-095421&type=P,PE,PE,2024-12-30 11:19:52.453811
6220,JOMAMIGO STEAMBOAT(JOMAMIGO DINING MALAYSIA SDN.BHD),JOMAMIGO STEAMBOAT,Halal,"
			 			 L1E208-212, FIRST FLOOR, IOI CITY MALL 2,  LEBUH IRC, IOI RESORT CITY 62502, Sepang Selangor",Sepang,Selangor,30/06/2026,directory/slm_viewdetail.php?comp_code=COMP-20230613-114629&type=P,PE,PE,2024-12-30 11:19:53.848147
6221,JONG BERLABOH(JONG BERLABOH),JONG BERLABOH,Halal,"
			 			 GERAI NO 1. REHAT DAN RAWAT DENGKIL  ARAH SELATAN ELITE HIGHWAY 43800, Sepang Selangor",Sepang,Selangor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20110223-112222&type=P,PE,PE,2024-12-30 11:19:53.848331
6222,JONG BERLABOH(JONG BERLABOH),JONG BERLABOH,Halal,"
			 			 GERAI 14, HENTIAN SERDANG ARAH SELATAN SERI KEMBANGAN 43300, Kuala Lumpur – (sebelum 1974) Selangor",,Selangor,30/09/2025,directory/slm_viewdetail.php?comp_code=COMP-20110223-112222&type=P,PE,PE,2024-12-30 11:19:53.848529
6223,JOSHIJOSH ENTERPRISE (JOSHIJOSH ENTERPRISE),,Halal,"
			 			 NO. 23, JALAN PJU 1A/42, Ara Permata Ara Damansara 47301, Petaling Selangor",Petaling,Selangor,15/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20150430-123536&type=P,PE,PE,2024-12-30 11:19:53.848705
6224,RAMEN SEIROCK-YA CENTRAL I-CITY(JOYPACK FOODS MALAYSIA SDN. BHD. ),RAMEN SEIROCK-YA,Halal,"
			 			 LOT L3-15, TINGKAT 3, PUSAT MEMBELI BELAH SENTRAL I-CITY, NO. 1, Persiaran Multimedia, i-City, Seksyen7 40000, Petaling Selangor",Petaling,Selangor,31/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20190218-121920&type=P,PE,PE,2024-12-30 11:19:53.848872
6225,RAMEN SEIROCK-YA IOI MALL PUCHONG(JOYPACK FOODS MALAYSIA SDN. BHD. ),,Halal,"
			 			 LOT FS21 & FS21A-FS21B, FIRST FLOOR, IOI MALL, Batu 9 Jalan Puchong, Bandar Puchong Jaya, Puchong 47170,  Tiada Maklumat Daerah Selangor",Puchong,Selangor,31/03/2025,directory/slm_viewdetail.php?comp_code=COMP-20190218-121920&type=P,PE,PE,2024-12-30 11:19:53.849039
6226,RAMEN SEIROCK-YA UPTOWN(JOYPACK FOODS MALAYSIA SDN. BHD. ),RAMEN SEIROCK-YA,Halal,"
			 			 NO. 6 & 6M JALAN SS21/35 DAMANSARA UTAMA 47400, Petaling Selangor",Petaling,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20190218-121920&type=P,PE,PE,2024-12-30 11:19:53.849191
6227,RAMEN SEIROCK-YA USJ21(JOYPACK FOODS MALAYSIA SDN. BHD. ),Ramen Seirock-ya,Halal,"
			 			 29-1 & 27-1 (GROUND FLOOR), JALAN USJ 21/1, USJ 21,  47630, Petaling Selangor",Petaling,Selangor,30/11/2025,directory/slm_viewdetail.php?comp_code=COMP-20190218-121920&type=P,PE,PE,2024-12-30 11:19:53.849343
6228,JPS HOLDINGS SDN. BHD. (JPS HOLDINGS SDN. BHD.),MTREE HOTEL (Dapur Banquet),Halal,"
			 			 NO 6, JALAN KENARI 12, BANDAR PUCHONG JAYA 47170, Petaling Selangor",Puchong,Selangor,30/06/2025,directory/slm_viewdetail.php?comp_code=COMP-20190307-113359&type=P,PE,PE,2024-12-30 11:19:53.849487
6229,MTREE HOTEL (BEVERAGE STATION)(JPS HOLDINGS SDN. BHD.),MTREE HOTEL,Halal,"
			 			 NO 6, JALAN KENARI 12, BANDAR PUCHONG JAYA 47170, Petaling Selangor",Puchong,Selangor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20190307-113359&type=P,PE,PE,2024-12-30 11:19:53.849615
6230,MTREE HOTEL (COLD KITCHEN)(JPS HOLDINGS SDN. BHD.),MTREE HOTEL,Halal,"
			 			 NO 6, JALAN KENARI 12, BANDAR PUCHONG JAYA 47170, Petaling Selangor",Puchong,Selangor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20190307-113359&type=P,PE,PE,2024-12-30 11:19:53.849743
6231,MTREE HOTEL (HOT KITCHEN)(JPS HOLDINGS SDN. BHD.),MTREE HOTEL,Halal,"
			 			 NO 6, JALAN KENARI 12, BANDAR PUCHONG JAYA 47170, Petaling Selangor",Puchong,Selangor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20190307-113359&type=P,PE,PE,2024-12-30 11:19:53.849871
6232,MTREE HOTEL (KITCHEN G)(JPS HOLDINGS SDN. BHD.),MTREE HOTEL,Halal,"
			 			 NO 6, JALAN KENARI 12, BANDAR PUCHONG JAYA 47170, Petaling Selangor",Puchong,Selangor,15/08/2026,directory/slm_viewdetail.php?comp_code=COMP-20190307-113359&type=P,PE,PE,2024-12-30 11:19:53.849996
6233,TEAFFANI CATERING(JR SUCCESS GROUP SDN. BHD.),Teaffani Catering,Halal,"
			 			 NO.8, JALAN PELUKIS U1/46A, TEMASYA GLENMARIE, SHAH ALAM 47301,  Tiada Maklumat Daerah Selangor",Shah Alam,Selangor,15/05/2025,directory/slm_viewdetail.php?comp_code=COMP-20131129-141956&type=P,PE,PE,2024-12-30 11:19:53.850145
6234,JUICE WORK AEON SHAH ALAM(JUICE WORKS SDN BHD),,Halal,"
			 			 LOT KG2, TINGKAT BAWAH, AEON SHAH ALAM,  NO.1, JALAN AKUATIK 13/64, SEKSYEN 13, 40100, Petaling Selangor",Shah Alam,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20060908-151546&type=P,PE,PE,2024-12-30 11:19:53.850272
6235,JUICE WORK PARADIGM MALL(JUICE WORKS SDN BHD),,Halal,"
			 			 LOT 1FK02, FIRST FLOOR KIOSK, PARADIGM MALL,  JLN SS 7/26A,  47301, Petaling Selangor",Petaling,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20060908-151546&type=P,PE,PE,2024-12-30 11:19:53.850408
6236,JUICE WORK SUNWAY PYRAMID(JUICE WORKS SDN BHD),,Halal,"
			 			 LG1.RINK, LOWER GROUND ONE  Sunway Pyramid Shopping Mall Bandar Sunway 46150, Petaling Selangor",Petaling,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20060908-151546&type=P,PE,PE,2024-12-30 11:19:53.850552
6237,JUICE WORK THE CURVE(JUICE WORKS SDN BHD),,Halal,"
			 			 K-G25-W, GROUND FLOOR, THE CURVE MUTIARA DAMANSARA  MUTIARA DAMANSARA  47820, Petaling Selangor",Petaling,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20060908-151546&type=P,PE,PE,2024-12-30 11:19:53.850689
6238,JUICE WORKS ONE UTAMA(JUICE WORKS SDN BHD),,Halal,"
			 			 LOT FK3B, 1ST FLOOR ONE UTAMA SHOPPING CENTRE Lebuh Bandar Utama 47820, Petaling Selangor",Petaling,Selangor,31/07/2025,directory/slm_viewdetail.php?comp_code=COMP-20060908-151546&type=P,PE,PE,2024-12-30 11:19:53.850825
6239,JY FOOD LAB(JY FOOD LAB (M) SDN BHD),JY FOOD LAB,Halal,"
			 			 C-G-37, 10 BOULEVARD, LEBUHRAYA SPRINT PJU 6A, 47400, Petaling Selangor",Petaling,Selangor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20211024-020040&type=P,PE,PE,2024-12-30 11:19:53.850960
6240,K FRY URBAN KOREAN BANDAR UTAMA(K FRY SDN BHD),K FRY URBAN KOREAN,Halal,"
			 			 K FRY BU RESTAURANT SDN. BHD. LOT.L221A, LOWER GF, 1 UTAMA SHOPPING CT, BDR UTMA CITY CTR, LBH BDR UTAMA, BDR UTM 47800, Petaling Selangor",Petaling,Selangor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20240308-174938&type=P,PE,PE,2024-12-30 11:19:55.094061
6241,K FRY URBAN KOREAN SETIA ALAM(K FRY SDN BHD),K FRY URBAN KOREAN,Halal,"
			 			 K FRY SA RESTAURANT SDN. BHD. LOT LG-137 & LG-138, TINGKAT LG, SETIA CITY MALL, N0.7, PERSIARAN SETIA DAGANG, SETIA ALAM, SEKSYEN U13, 40170, Petaling Selangor",Petaling,Selangor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20240308-174938&type=P,PE,PE,2024-12-30 11:19:55.094236
6242,K FRY URBAN KOREAN SUNWAY PYRAMID(K FRY SDN BHD),K FRY URBAN KOREAN,Halal,"
			 			 K FRY SP RESTAURANT SDN. BHD. UNIT. NO. OB. K4,OASIS BOULEVARD (GF) SUNWAY PYRAMID, PJS 11 47500, Petaling Selangor",Petaling,Selangor,15/10/2026,directory/slm_viewdetail.php?comp_code=COMP-20240308-174938&type=P,PE,PE,2024-12-30 11:19:55.094390
6243,BANQUET MAIN KITCHEN(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),Hotel Sama - Sama,Halal,"
			 			 JALAN CTA 4B (LEVEL 1) 64000, Sepang Selangor",Sepang,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.094528
6244,BUTCHERY(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),Hotel Sama - Sama,Halal,"
			 			 LEVEL 1 Jalan CTA 4B Kuala Lumpur International Airport (LEVEL 1) 64000, Sepang Selangor",Sepang,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.094674
6245,CHINESE KITCHEN(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),Hotel Sama - Sama,Halal,"
			 			 JALAN CTA 4B, KUALA LUMPUR INTERNATIONAL AIRPORT 64000 SEPANG SELANGOR (LEVEL 2) 64000, Sepang Selangor",Sepang,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.094805
6246,COLD KITCHEN(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),Hotel Sama - Sama,Halal,"
			 			 LEVEL 2 Jalan CTA 4B Kuala Lumpur International Airport 64000, Sepang Selangor",Sepang,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.094948
6247,CONTINENT (PREVIOUSLY KNOWN AS DEGREES KITCHEN)(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),Hotel Sama - Sama,Halal,"
			 			 JALAN CTA 4B KLIA (LEVEL 2) 64000, Sepang Selangor",Sepang,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.095089
6248,KITCHEN SSE 1(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),SAMA-SAMA EXPRESS KLIA TERMINAL 1,Halal,"
			 			 SAMA SAMA EXPRESS KLIA, MEZZANINE LEVEL,  Satellite A Building, KL International Airport 64000, Sepang Selangor",Sepang,Selangor,15/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.095227
6249,PASTRY KITCHEN(K.L AIRPORT HOTEL SDN BHD (F.K.A: SAMA-SAMA HOTEL KL INTERNATIONAL AIRPORT)),Hotel Sama - Sama,Halal,"
			 			 JALAN CTA 4B KLIA (LEVEL1) 64000, Sepang Selangor",Sepang,Selangor,31/01/2026,directory/slm_viewdetail.php?comp_code=COMP-20070911-113938&type=P,PE,PE,2024-12-30 11:19:55.095371
6250,KAFE DAPUR AISHAH SDN BHD(KAFE DAPUR AISHAH SDN BHD),,Halal,"
			 			 NO 2, JALAN BPU 8 BANDAR PUCHONG UTAMA 47100, Petaling Selangor",Puchong,Selangor,30/04/2026,directory/slm_viewdetail.php?comp_code=COMP-20210910-165829&type=P,PE,PE,2024-12-30 11:19:55.095507
6251,KALUMPANG RESORT AND TRAINING CENTRE(KALUMPANG RESORT AND TRAINING CENTRE),,Halal,"
			 			 LOT 426 & 427, JALAN SG INKI KG PASIR PUTIH 44100, Hulu Selangor Selangor",Hulu Selangor,Selangor,31/07/2026,directory/slm_viewdetail.php?comp_code=COMP-20091118-163801&type=P,PE,PE,2024-12-30 11:19:55.095644
